"Id","TotalComment","ViewCount"
18114,1,245
18117,11,115
18119,4,606
18121,4,280
18125,9,4985
18129,1,1137
18131,7,181
18139,14,692
18144,3,1381
18157,3,504
18158,6,2172
18159,12,370
18169,1,43
18171,5,121
18174,19,2823
18177,5,349
18179,4,1229
18181,3,2709
18183,7,146
18188,8,635
18189,11,151
18193,8,110
18198,9,162
18201,4,68
18202,3,103
18205,11,122
18206,3,68
18208,2,418
18210,9,380
18212,3,3582
18213,3,1083
18224,7,2645
18232,1,54
18234,2,268
18239,6,119
18243,6,340
18252,4,100
18255,15,91
18263,6,298
18265,4,124
18267,12,748
18268,5,1171
18269,6,147
18272,1,671
18276,3,1005
18282,3,1141
18286,8,75
18289,5,350
18293,3,191
18295,5,90
18296,5,88
18300,2,70
18308,2,614
18309,13,1315
18311,7,929
18312,6,44
18320,7,368
18323,8,4638
18324,1,141
18325,2,115
18332,5,2779
18334,5,109
18339,6,148
18343,5,363
18344,1,40596
18359,2,235
18360,5,2116
18365,10,260
18369,5,89
18370,4,172
18372,14,13075
18373,7,3995
18375,5,63
18378,2,2181
18383,2,540
18384,5,351
18386,7,382
18399,2,2805
18403,5,148
18405,4,65
18408,6,504
18411,7,198
18416,5,204
18421,10,261
18422,2,78
18423,5,198
18429,7,146
18430,13,114
18440,2,108
18442,3,446
18443,1,884
18444,8,298
18448,3,288
18450,1,110
18455,1,114
18458,22,16554
18459,9,222
18463,2,196
18468,4,152
18475,1,444
18476,1,543
18481,4,270
18484,5,354
18486,9,93
18489,5,663
18492,3,126
18493,4,525
18494,1,105
18499,1,1314
18500,7,444
18503,4,133
18504,3,178
18508,5,1162
18513,3,574
18518,3,150
18521,2,181
18523,3,54
18524,4,251
18530,8,123
18532,4,252
18540,3,70
18543,5,104
18546,1,127
18549,6,533
18556,6,245
18557,2,157
18564,2,48
18565,1,185
18566,2,79
18570,2,42
18573,5,134
18580,5,230
18581,1,583
18582,5,4019
18588,1,93
18589,5,1173
18591,2,146
18592,8,120
18593,1,226
18594,3,324
18598,10,302
18600,7,386
18601,2,67
18608,3,2392
18612,5,448
18618,4,7893
18619,11,1248
18626,5,36737
18628,4,191
18631,8,129
18639,11,171
18640,6,650
18644,1,1434
18649,3,3149
18650,8,121
18654,1,65
18655,3,40
18656,4,160
18657,4,2197
18660,5,314
18663,5,1643
18668,5,476
18671,13,6238
18688,19,593
18691,9,104
18692,4,199
18695,4,113
18700,4,62
18702,2,1861
18703,1,28
18711,4,103
18714,5,360
18715,8,420
18716,3,117
18717,3,75
18719,6,162
18720,3,1097
18721,2,46
18725,4,156
18729,4,910
18730,2,299
18733,2,61
18736,8,719
18739,3,339
18742,6,18549
18744,8,11857
18748,2,108
18750,24,365
18753,1,51
18755,11,24164
18762,2,201
18763,4,1024
18771,13,1138
18773,10,130
18783,3,415
18784,13,215
18786,2,117
18789,9,112
18797,2,72
18799,2,165
18802,13,225
18804,7,387
18805,1,124
18815,3,578
18817,7,379
18824,14,489
18828,2,2440
18830,6,153
18849,6,67
18852,4,1880
18857,11,102
18862,9,293
18868,3,4235
18876,6,4124
18878,14,326
18881,1,207
18884,1,140
18887,17,401
18890,5,583
18892,5,691
18898,9,109
18900,5,375
18904,7,1637
18907,15,166
18908,2,405
18914,8,358
18916,3,697
18920,5,212
18932,5,13177
18933,3,65
18934,6,3231
18937,4,177
18939,2,308
18944,6,188
18946,5,173
18960,3,533
18972,8,619
18974,1,85
18983,13,184
18987,8,85
18989,11,751
18991,2,90
18992,16,285
18995,4,186
19000,11,484
19007,1,42
19008,11,206
19023,8,1212
19029,9,998
19033,2,40
19035,7,469
19036,6,286
19041,1,81
19045,3,72
19046,4,108
19055,5,484
19058,2,71
19064,8,116
19066,8,84
19071,2,78
19077,2,75
19084,1,229
19096,5,5368
19101,3,93
19104,4,106
19105,2,30
19107,2,235
19109,3,67
19114,18,2462
19119,2,52
19122,5,152
19125,3,105
19127,4,257
19130,3,420
19133,10,115
19134,2,2593
19138,1,255
19141,2,102
19143,4,86
19145,4,1114
19147,1,247
19155,1,2004
19156,3,89
19160,2,267
19164,7,95
19166,7,353
19168,4,1362
19173,3,354
19175,6,157
19180,2,1171
19181,8,1345
19183,4,107
19186,2,344
19192,7,49
19195,11,10115
19196,3,87
19201,1,250
19212,7,120
19214,5,74
19218,3,195
19223,11,6145
19225,1,91
19228,8,162
19229,1,74
19231,2,427
19233,1,297
19239,3,141
19241,2,2548
19243,2,200
19253,10,1094
19256,2,84
19260,5,520
19263,12,138
19266,4,135
19270,5,189
19271,10,1510
19277,6,134
19279,6,114
19285,8,5401
19286,4,168
19287,6,28911
19292,4,302
19294,2,49
19305,4,1010
19316,10,347
19321,5,1547
19327,10,314
19332,4,171
19346,7,72
19347,3,281
19351,13,5443
19359,12,11492
19360,2,69
19363,1,2690
19374,4,154
19376,11,303
19378,6,229
19384,5,453
19394,27,67794
19399,7,202
19400,4,79
19401,1,184
19408,6,69
19409,10,544
19411,4,374
19413,5,912
19415,6,64
19425,2,274
19427,4,178
19433,10,172
19438,4,554
19440,1,25
19446,6,70
19448,3,63
19451,10,5819
19453,1,55
19458,3,64
19459,6,612
19460,15,238
19463,11,145
19475,5,93
19478,4,232
19484,3,416
19490,9,343
19492,6,139
19494,8,3149
19497,4,74
19502,1,153
19506,3,263
19513,5,135
19517,3,554
19519,4,2614
19524,3,30
19526,4,588
19529,6,117
19534,6,46
19537,19,806
19538,9,101
19540,11,622
19544,6,293
19546,2,392
19548,8,4362
19550,21,2174
19556,6,359
19557,3,509
19563,10,87
19568,5,124
19576,2,610
19578,1,20
19580,3,151
19592,8,271
19597,7,257
19600,6,155
19601,7,148
19605,7,219
19608,3,262
19610,3,66
19611,8,324
19615,7,1191
19616,8,89
19625,3,79
19626,5,138
19630,8,3742
19631,7,510
19633,10,741
19638,11,129
19639,7,69
19640,6,68
19646,4,527
19648,3,183
19650,6,3232
19653,7,952
19655,3,87
19658,16,151
19665,6,276
19671,4,695
19678,4,97
19684,7,123
19686,4,1422
19687,2,123
19691,5,137
19692,4,1539
19700,2,437
19714,11,194
19716,6,924
19721,5,188
19723,3,122
19727,4,406
19728,13,3812
19734,11,310
19735,4,504
19738,3,70
19749,15,1548
19754,4,126
19755,11,1446
19758,1,88
19763,6,129
19766,8,221
19771,11,134
19783,8,8227
19786,9,120
19787,8,178
19794,3,1250
19798,8,478
19804,10,86
19806,5,128
19807,11,1623
19811,10,1010
19813,4,159
19817,4,339
19829,3,93
19831,2,379
19832,5,105
19842,6,115
20849,3,2407
20850,14,381
20854,5,553
20857,7,1493
20858,2,828
20859,7,543
20871,7,95
20875,20,77
20877,3,136
20880,2,69
20885,5,114
20895,7,89
20897,5,184
20900,3,411
20903,1,67
20907,3,135
20911,2,7793
20913,1,347
20916,11,94
20917,4,443
20922,13,2261
20927,7,167
20930,6,1063
20931,7,918
20935,6,109
20936,8,109
20942,5,199
20944,4,55
20946,5,234
20950,5,90
20961,5,1089
20965,12,321
20971,2,44
20974,3,196
20980,6,1573
20983,14,2891
20986,4,173
20992,4,248
20995,23,7269
21001,10,143
21009,3,287
21011,6,108
21016,7,363
21017,4,85
21024,2,306
21028,8,1274
21032,10,1602
21038,3,89
21039,4,464
21040,9,498
21041,6,89
21044,12,126
21045,10,237
21052,1,133
21062,16,222
21064,6,79
21067,8,87
21074,2,246
21080,3,80
21083,12,1869
21089,11,100
21090,6,1454
21096,4,113
21097,7,6578
21098,12,2286
21103,7,178
21104,7,4442
21105,2,606
21110,11,653
21111,11,564
21113,10,1348
22113,5,84
22115,6,737
22119,6,773
22127,5,33778
22128,8,106
22133,7,1966
22140,5,884
22143,4,157
22147,6,106
22149,9,1334
22157,4,161
22161,3,2558
22163,3,208
22168,4,1249
22174,6,75
22177,8,1074
22181,14,738
22182,14,5832
22187,4,156
22193,8,291
22194,5,479
22195,12,186
22196,4,2734
22197,9,9351
22201,7,539
22203,6,113
22205,13,5221
22207,5,635
22219,9,1126
22220,4,110
22224,7,68
22229,1,36
22232,8,1577
22234,4,438
22239,10,520
22247,5,156
22257,12,94
22259,8,152
22260,9,2949
22262,6,720
22263,3,64
22266,3,215
22268,5,319
22271,10,4165
22272,4,101
22273,5,117
22280,3,99
22281,4,184
22285,6,158
22287,4,129
22288,4,1124
22292,6,150
22304,3,695
22308,4,701
22311,8,115
22315,1,106
22316,5,4313
22318,3,110
22321,3,740
22325,2,68
22328,4,357
22329,1,761
22333,15,179
22335,5,159
22337,4,1943
22346,7,260
22350,7,376
22354,7,351
22356,9,231
22360,3,667
22364,21,2153
22369,4,38
22372,6,187
22377,6,102
22386,5,108
22391,2,81
22393,7,214
22399,4,165
22403,1,69
22409,11,120
22413,3,771
22417,3,163
22418,11,101
22422,6,742
22425,7,2983
22429,17,3650
22436,6,282
22439,9,94
22442,13,4093
22450,13,173
22452,7,191
22453,10,76
22457,23,1971
22463,7,1499
22464,16,145
22470,7,951
22473,25,1483
22474,9,129
22483,4,83
22486,2,985
22489,2,7154
22491,9,998
22496,12,78
22498,9,3123
22500,3,77
22501,4,92
22503,3,235
22514,8,162
22516,2,75
22517,3,45
22520,3,85
22522,15,470
22525,6,973
22532,7,424
22534,3,69
22536,16,1224
22542,2,878
22548,25,14100
22555,7,140
22563,5,94
22566,4,172
22571,3,72
22574,4,360
22577,9,876
22578,4,752
22579,2,80
22583,1,134
22585,11,155
22587,7,742
22589,3,68
22593,11,93
22600,7,179
23600,4,6403
23605,6,88
23606,6,229
23608,7,6894
23609,4,191
23615,4,507
23618,9,2307
23620,3,166
23623,6,470
23636,16,142
23646,22,194
23648,10,186
23652,17,499
23659,9,336
23660,1,192
23662,5,1205
23673,17,2268
23675,4,1167
23677,2,109
23678,6,220
23681,8,88
23685,5,219
23691,4,108
23692,16,1761
23697,10,405
23700,3,5970
23704,8,131
23705,5,28454
23709,6,223
23713,10,2137
23715,14,1144
23728,6,335
23733,2,256
23736,5,57
23739,4,58
23756,2,84
23761,1,33
23762,18,322
23766,1,1278
23768,6,6237
23769,1,73
23772,12,818
23774,3,281
23776,4,1774
23783,14,272
23791,7,220
23793,9,128
23800,7,728
23804,2,162
23805,4,47
23809,6,154
23814,3,1013
23819,13,198
23827,5,498
23834,15,838
23836,6,1125
23837,3,453
23844,2,91
23847,5,800
23850,6,138
23857,4,78
23858,7,326
23859,8,729
23868,3,94
23869,3,87
23872,7,159
23873,18,5982
23880,2,167
23884,7,742
23886,4,113
23887,5,412
23891,4,255
23892,19,162
23894,6,412
23900,15,1056
23906,1,53
23913,7,65
23917,22,506
23932,3,34
23935,5,173
23940,11,3710
23942,8,149
23946,13,1686
23948,10,783
23953,3,1128
23967,7,314
23971,13,8261
23972,7,94
23981,5,128
23982,3,144
23991,1,34
23994,18,9706
24006,3,500
24009,19,101
24018,15,592
24020,18,2348
24021,3,71
24024,1,77
24041,2,117
24048,2,101
24053,6,1329
24057,7,751
24064,1,698
24068,8,1527
24072,3,148
24075,1,173
24079,4,86
24094,4,1638
24096,9,99
24100,3,1625
24110,13,177
24114,2,75
24117,7,5553
24119,5,8324
24120,11,9921
24126,12,103
24133,5,254
24134,4,161
24140,5,350
24142,10,5018
24145,13,206
24148,6,148
24151,5,1308
24154,10,11308
24158,4,263
24160,7,139
24164,2,378
24166,7,144
24173,5,346
24174,12,4954
24179,1,200
24186,2,1117
24187,1,3793
24192,1,59
24193,6,1504
24201,5,1434
24212,4,92
24221,4,114
24224,4,130
24229,3,71
24232,1,451
24238,3,35
24240,2,199
24241,6,55
24257,1,90
24258,10,119
24260,2,82
24270,2,62
24274,6,156
24276,1,72
24277,5,1129
24280,17,1087
24284,5,134
24288,6,1403
24291,7,157
24292,3,5884
24295,4,777
24298,5,81
24306,3,133
24310,3,12430
24311,4,1173
24314,7,435
24317,5,96
24324,10,239
24331,4,30
24335,5,109
24339,25,278
24350,6,60
24352,4,126
24359,5,1363
24366,14,647
24370,10,551
24373,12,159
24374,4,262
24384,2,620
24386,10,9246
24387,8,548
24395,6,85
24402,6,307
24406,3,1803
24407,4,160
24409,3,498
24411,9,137
24412,8,322
24415,2,610
24422,10,1054
24424,14,1726
24437,3,125
24438,12,1460
24450,11,829
24451,6,17135
24455,11,252
24460,2,107
24466,4,309
24468,6,129
24471,8,198
24475,1,41
24477,7,80
24483,3,223
24486,7,319
24487,17,17050
24488,2,89
24490,5,223
24495,12,3142
24497,3,1023
24501,2,90
24503,4,634
24508,9,4044
24512,3,140
24516,7,2024
24518,2,70
24523,3,145
24531,7,743
24538,5,986
24543,1,107
24546,9,665
24548,1,127
24550,2,96
24553,3,608
24554,4,433
24558,1,90
24561,2,1164
24567,5,115
24569,15,293
24570,2,1080
24573,10,1607
24578,1,84
24581,6,87
24584,1,422
24585,9,3655
24591,9,2499
24594,6,64
24595,4,1449
24597,1,113
24600,3,103
24603,1,51
24607,9,179
24608,6,197
24611,6,918
24612,4,168
24613,4,88
24616,4,388
24622,2,352
24632,2,212
24640,4,3158
24642,9,206
24653,4,97
24670,7,181
24677,5,204
24681,7,3822
24682,4,841
24687,2,109
24688,2,332
24689,1,43
24693,9,198
24698,17,260
24699,4,198
24700,10,452
24703,6,171
24713,4,845
24714,4,73
24718,4,887
24724,11,53652
24728,3,3796
24730,11,131
24731,7,392
24735,9,142
24740,10,167
24741,1,54
24745,1,86
24746,2,57
24748,3,178
24756,8,155
24757,5,244
24762,6,267
24764,11,270
24767,2,307
24773,9,508
24777,12,16128
24778,4,91
24779,4,74
24782,14,22773
24783,4,76
24790,3,92
24796,6,137
24797,6,281
24798,5,950
24800,5,113
24803,7,145
24805,14,232
24808,4,693
24813,5,154
24820,15,3170
24831,5,82
24832,4,144
24846,3,70
24848,1,86
24849,6,100
24871,6,38054
24874,4,299
24877,13,132
24884,7,107
24886,11,204
24900,4,95
24905,4,183
24906,4,53
24907,7,3168
24909,6,176
24916,4,145
24917,1,91
24918,2,142
24923,13,294
24924,3,131
24925,9,254
24928,2,120
24932,7,98952
24933,1,71
24937,10,509
24938,1,67
24939,9,224
24943,8,237
24948,30,32519
24956,8,170
24958,2,86
24971,19,413
24972,5,124
24973,2,197
24980,3,750
24982,20,182
24984,11,594
24986,3,130
24988,8,198
24995,8,97
24996,2,167
24998,4,2052
25003,3,68
25004,9,1234
25005,6,104
25016,7,3839
25025,6,97
25026,2,147
25035,4,90
25037,10,397
25039,6,717
25042,7,586
25053,5,44
25055,6,1160
25056,2,94
25060,3,374
25061,5,522
25062,14,347
25064,2,50
25067,18,300
25070,3,252
25073,11,2514
25075,11,109
25086,8,153
25093,4,267
25104,6,1242
25111,6,111
25114,8,176
25120,9,124
25123,16,187
25125,15,2307
25126,6,218
25127,44,555
25137,11,737
25154,5,71
25157,3,81
25161,3,70
25163,1,39
25166,11,568
25168,4,1315
25173,4,33
25176,4,352
25180,6,621
25185,3,174
25189,3,74
25192,12,128
25194,4,65
25197,2,95
25204,6,242
25208,10,4235
25216,2,399
25221,9,152
25226,2,388
25228,8,1200
25231,6,130
25234,4,81
25235,12,1012
25243,2,232
25247,16,126
25248,3,11195
25252,3,104
25256,6,273
25259,7,270
25270,10,320
25272,8,107
25273,6,356
25282,4,90
25283,6,434
25284,2,69
25286,9,148
25292,10,207
25300,5,295
25301,4,60
25311,2,132
25315,2,199
25317,5,175
25322,5,322
25326,13,513
25328,9,717
25330,7,134
25339,10,145
25344,5,193
25346,5,232
25347,4,144
25348,2,186
25353,11,935
25362,7,247
25363,3,125
25365,22,343
25374,6,79
25379,6,310
25385,4,71
25386,8,122
25390,3,190
25397,13,121
25400,5,1637
25403,3,502
25408,3,337
25413,9,333
25417,13,318
25419,5,238
25423,3,318
25429,30,3337
25431,5,146
25438,8,198
25439,3,73
25441,2,52
25449,2,314
25452,3,62
25453,11,2935
25455,9,689
25458,4,1550
25468,11,270
25469,4,204
25471,7,146
25472,9,4779
25473,6,180
25476,21,231
25478,8,189
25480,3,88
25483,5,99
25489,9,98
25499,5,173
25501,1,62
25505,18,861
25507,5,40
25509,9,971
25510,8,206
25515,18,166
25517,9,133
25518,5,569
25525,4,114
25531,3,637
25533,7,264
25535,9,145
25541,2,48
25542,5,237
25543,7,1115
25547,1,1738
25549,3,114
25552,18,190
25554,7,124
25555,5,84
25562,2,60
25581,1,65
25584,15,136
25586,4,1130
25591,3,3230
25595,16,300
25596,3,533
25599,2,76
25600,5,80
25605,8,114
25608,3,15686
25609,1,152
25615,5,173
25623,3,254
25629,4,479
25632,7,5645
25636,4,127
25637,2,44
25641,6,90
25645,8,15369
25650,6,148
25655,4,204
25660,22,2402
25663,4,126
25667,5,862
25674,1,2700
25678,3,144
25679,1,73
25680,6,159
25681,11,179
25684,3,122
25685,7,2436
25687,3,92
25693,2,376
25694,1,1217
25695,6,58
25700,3,153
25703,13,220
25705,2,120
25707,16,2122
25710,1,129
25711,9,156
25713,3,59
25720,10,415
25726,4,213
25731,8,44
25734,24,428
25739,1,164
25740,9,220
25742,6,159
25747,3,85
25749,1,118
25751,6,856
25753,3,90
25755,7,163
25758,9,107
25759,7,147
25760,2,99
25764,2,641
25767,6,189
25776,15,215
25777,9,393
25779,2,1837
25780,12,692
25789,5,191
25790,2,70
25797,4,4157
25800,2,50
25804,2,87
25807,6,2938
25810,6,147
25813,7,170
25814,5,742
25815,4,1421
25816,4,118
25818,9,567
25820,6,692
25830,4,135
25837,1,86
25840,16,6251
25841,9,211
25849,4,62
25863,5,204
25865,2,517
25867,7,1149
25870,5,91
25873,5,137
25880,3,972
25882,1,40
25884,7,218
25886,1,356
25887,6,1227
25888,14,227
25896,2,532
25900,3,1113
25902,3,71
25906,4,181
25907,12,291
25908,5,59
25909,4,1821
25914,10,2521
25916,3,117
25923,5,395
25924,5,104
25927,4,102
25929,2,699
25931,7,63
25932,6,122
25934,3,285
25935,4,56
25937,9,690
25941,11,385
25946,7,395
25948,8,1175
25951,7,3970
25952,7,156
25953,18,790
25963,5,166
25964,8,271
25967,13,715
25981,6,112
25982,13,1024
25986,2,90
25991,20,148
25993,2,113
25994,2,67
26004,2,137
26005,3,37
26014,2,268
26018,9,474
26024,9,390
26026,17,562
26028,30,961
26029,45,3084
26039,16,771
26043,3,5418
26045,7,1210
26048,2,112
26049,20,198
26056,7,738
26063,18,1066
26064,4,105
26065,12,159
26076,1,57
26077,10,117
26081,2,1604
26082,18,3325
26084,5,19163
26089,6,2634
26092,3,162
26096,9,85
26097,7,45
26100,6,63
26103,22,137
26112,15,14412
26122,11,214
26124,9,824
26126,29,204
26127,11,325
26133,2,191
26140,10,1961
26145,9,8486
26151,4,64
26160,3,261
26162,7,121
26165,6,126
26170,5,1408
26178,2,1354
26187,7,160
27195,13,125
27198,6,67
27201,8,168
27203,3,1329
27204,10,535
27209,3,3277
27212,7,1039
27217,5,2258
27221,4,147
27222,4,456
27223,4,3343
27229,4,224
27240,5,187
27242,6,86
27244,3,70
27245,3,389
27252,10,1532
27255,10,451
27257,8,3164
27266,7,284
27268,5,150
27276,7,439
27288,1,109
27290,8,517
27291,7,97
27294,4,103
27310,2,79
27311,1,62
27314,13,918
27317,2,190
27319,5,112
27325,2,65
27338,16,352
27340,4,100
27341,6,159
27346,8,165
27347,7,700
27349,19,198
27352,5,114
27361,16,500
27365,10,2003
27377,5,394
27378,10,204
27386,7,25526
27387,10,404
27388,11,736
27390,5,2812
27402,4,185
27407,5,1814
27410,5,137
27413,20,117
27415,4,247
27423,4,306
27431,5,1332
27441,3,133
27445,7,142
27449,8,3110
27455,6,332
27465,6,106
27473,15,247
27474,2,156
27475,2,76
27476,11,286
27477,6,150
27479,2,144
27482,3,47
27484,4,202
27485,4,98
27493,6,187
27494,10,1742
27498,3,80
27500,2,60
27501,3,149
27508,3,136
27511,8,3016
27512,10,77
27515,6,138
27516,4,155
27517,9,5738
27521,8,218
27534,6,99
27537,6,2878
27539,3,261
27549,6,123
27551,3,115
27553,9,97
27558,2,8514
27559,8,102
27563,10,87
27564,9,128
27565,5,125
27566,1,167
27576,7,112
27579,6,220
27586,2,217
27588,6,178
27589,14,210
27594,6,4803
27595,3,1244
27599,7,185
27611,4,156
27612,3,1543
27616,1,78
27623,21,160
27624,7,127
27626,14,2008
27631,5,104
27635,3,137
27637,5,172
27640,18,193
27655,5,122
27656,5,1026
27658,5,240
27661,5,325
27668,18,189
27671,4,148
27672,1,330
27675,4,208
27678,3,6634
27680,3,54
27686,2,59
27689,2,1107
27699,9,652
27707,10,1043
27709,6,97
27721,2,66
27726,6,1167
27727,4,95
27738,8,290
27742,8,126
27745,1,33
27748,15,346
27753,6,471
27754,3,77
27755,2,542
27756,8,187
27757,6,119
27759,5,229
27762,11,135
27763,5,76
27773,3,111
27776,4,130
27779,3,338
27781,2,65
27782,2,1302
27783,1,49
27789,5,139
27792,7,82
27794,17,229
27798,1,41
27803,11,238
27807,2,149
27813,9,76
27817,7,1695
27821,5,92
27824,2,93
27825,3,58
27832,6,111
27835,4,39
27840,2,2085
27845,2,83
27847,2,96
27850,8,61
27851,4,262
27852,6,98
27854,3,471
27856,3,73
27864,15,77
27866,4,650
27872,3,2792
27873,3,62
27877,6,93
27878,14,16974
27882,7,129
27887,2,463
27891,3,182
27895,6,147
27901,21,270
27903,6,474
27906,1,159
27907,4,129
27912,18,510
27919,1,216
27924,2,44
27926,1,257
27931,1,1313
27938,1,79
27941,3,95
27947,7,459
27950,12,2321
27952,12,369
27955,5,455
27956,4,70
27965,9,6931
27966,3,258
27974,7,309
27978,5,600
27980,1,115
27985,14,535
27986,2,223
27989,2,89
27991,9,155
27992,3,308
27997,10,7514
28007,10,1338
28017,2,80
28025,3,2530
28033,4,79
28036,1,152
28039,16,1118
28043,1,87
28044,1,257
28045,2,503
28049,5,83
28056,10,215
28057,3,261
28058,9,86
28064,11,226
28078,8,145
28080,6,57
28081,10,531
28088,8,81
28090,6,145
28094,13,120
28100,8,37454
28102,4,154
28103,3,109
28105,2,126
28108,11,212
28111,3,59
28112,2,112
28113,1,63
28115,10,113
28118,6,354
28120,1,112
28123,2,88
28130,3,108
28134,3,256
28136,7,162
28140,2,518
28145,4,175
28148,5,118
28151,5,514
28153,3,480
28156,5,50
28161,3,69
28162,3,388
28166,2,1347
28168,5,824
28172,4,56
28183,14,693
28184,7,54
28191,24,894
28198,7,240
28199,8,424
28202,5,222
28219,1,266
28221,4,341
28222,1,108
28227,13,7304
28231,2,3171
28233,9,96
28234,11,214
28243,27,1324
28247,3,83
28250,6,1678
28253,3,503
28256,10,40
28258,2,82
28262,6,282
28268,4,157
28269,9,1250
28271,8,184
28276,2,1114
28279,7,339
28282,9,53
28283,6,4719
28288,10,99
28291,2,88
28292,3,138
28295,4,51
28301,4,118
28304,5,203
28308,3,148
28313,7,116
28317,20,61019
28324,4,65
28328,5,144
28333,3,101
28334,3,40
28337,7,120
28343,4,112
28348,5,349
28352,15,473
28353,8,86
28367,7,192
28368,4,909
28370,6,264
28372,7,1575
28374,10,161
28381,4,117
28386,20,840
28394,1,35
28396,5,42
28401,1,14
28404,1,26
28407,7,461
28408,2,48
28409,3,44
28410,2,83
28416,2,71
28418,3,303
28419,8,385
28420,4,75
28425,5,7864
28426,1,96
28438,6,656
28442,6,239
28445,3,91
28447,18,2619
28453,1,48
28454,3,53
28456,11,1033
28457,5,379
28459,2,44
28461,4,100
28462,4,39
28466,1,61
28470,2,33
28472,3,214
28475,2,173
28480,2,168
28481,11,231
28483,2,63
28486,12,690
28487,3,347
28488,9,2452
28496,4,122
28498,17,625
28499,4,123
28504,8,91
28505,18,481
28506,11,277
28508,17,1852
28511,11,68
28524,4,1779
28531,18,445
28535,13,376
28536,8,106
28539,22,404
28545,1,229
28550,5,319
28555,5,1013
28558,11,792
28566,3,485
28580,11,146
28585,5,125
28586,4,444
28587,3,82
28591,2,730
28593,5,531
28594,6,151
28597,4,72
28601,6,499
28602,14,151
28606,1,92
28615,19,1858
28616,2,321
28628,5,167
28637,7,38
28638,13,256
28646,5,76
28658,2,83
28665,3,416
28666,2,79
28668,3,103
28670,5,55
28676,8,190
28678,4,389
28681,6,718
28689,15,406
28693,3,43
28699,4,43
28704,9,96
28710,7,183
28712,3,45
28713,6,232
28725,5,303
28728,3,134
28737,4,94
28738,2,852
28742,2,176
28748,6,11102
28752,2,895
28758,2,1319
28759,4,764
28770,8,293
28775,3,84
28777,9,299
28787,1,65
28790,3,1913
28793,1,78
28794,3,64
28797,4,101
28803,4,602
28805,4,104
28809,2,3461
28810,8,484
28816,4,61
28820,14,2102
28831,7,491
28832,5,99
28836,12,135
28845,7,1067
28848,3,128
28852,5,237
28855,7,170
28856,1,75
28873,7,1567
28874,7,105
28880,6,88
28883,5,2874
28888,14,108
28892,5,140
28897,4,154
28902,3,64
28906,5,456
28913,5,137
28916,7,108
28917,13,81
28921,4,9822
28930,10,2122
28934,12,268
28945,2,219
28954,6,150
28960,4,90
28961,9,110
28966,3,274
28975,4,1349
28978,6,337
28980,2,84
28982,12,166
28984,7,128
28986,5,110
28994,6,130
28997,3,144
28998,3,98
29001,12,1761
29003,4,121
29004,2,43
29011,4,109
29017,6,412
29021,4,5396
29022,3,121
29026,8,170
29034,8,433
29041,7,268
29042,29,126
29048,3,74
29050,2,86
29051,7,1799
29052,6,149
29053,8,388
29054,4,310
29066,10,113
29069,6,214
29071,4,70
29078,3,71
29080,10,225
29084,5,113
29087,9,684
29088,3,232
29089,5,236
29094,4,44
29098,26,573
29100,13,1747
29102,4,102
29107,3,187
29111,7,98
29122,11,3213
29124,4,111
29131,9,121
29135,6,195
29136,4,100
29137,3,80
29149,6,379
29162,5,159
29163,3,476
29164,8,157
29167,3,1388
29171,1,3673
29181,2,117
29187,3,62
29189,3,131
29193,4,51
29195,2,180
29197,2,126
29198,4,41
29202,4,626
29205,2,141
29207,10,82
29210,4,536
29212,9,2673
29213,10,251
29216,1,835
29222,19,442
29229,5,191
29233,2,38
29234,3,88
29238,12,9467
29239,7,141
29248,8,81
29249,7,118
29259,4,559
29261,1,157
29269,8,540
29276,3,1862
29279,6,130
29280,22,221
29283,6,1238
29288,2,448
29301,2,92
29303,5,229
29304,10,86
29310,5,136
29314,6,544
29321,6,130
29322,5,111
29325,3,697
29332,3,85
29335,5,127
29341,2,176
29346,5,161
29348,13,1083
29362,12,267
29365,7,1799
29367,2,85
29378,2,180
29380,1,130
29383,10,86
29388,4,79
29396,13,205
29400,5,97
29405,1,68
29408,6,111
29409,7,137
29416,4,172
29419,3,3444
29421,4,1662
29426,6,177
29428,1,755
29430,1,874
29436,6,174
29439,8,3800
29442,7,133
29448,1,43
29453,5,947
29454,2,55
29457,2,183
29460,4,152
29462,3,74
29465,7,601
29466,7,2358
29469,3,48
29474,6,83
29478,7,939
29479,8,173
29483,5,81
29488,11,484
29491,6,157
29500,3,167
29501,22,694
29508,6,106
29509,4,67
29515,7,174
29521,4,74
29524,11,1742
29536,17,2846
29537,7,749
29542,1,121
29545,1,49
29549,1,75
29551,3,385
29556,9,186
29559,11,125
29560,11,61
29572,1,78
29573,4,68
29574,3,67
29576,1,37
29584,21,258
29585,14,1606
29586,7,254
29589,2,2015
29596,8,2642
29606,4,610
29615,7,263
29622,1,62
29625,8,467
29628,15,574
29633,3,57
29634,1,103
29638,2,43
29641,11,213
29642,2,1021
29649,4,93
29650,1,223
29651,14,289
29653,10,219
29664,1,300
29666,2,5346
29669,1,528
29670,3,80
29672,11,552
29673,5,69
29677,10,229
29681,2,2711
29685,9,138
29688,1,157
29691,7,172
29700,9,81
29703,7,198
29706,5,73
29710,3,266
29714,3,169
29718,1,108
29720,4,100
29724,17,253
29725,6,326
29734,4,1188
29743,7,45
29748,2,95
29751,9,492
29752,3,65
29753,2,101
29761,4,312
29767,1,32
29768,9,1896
29772,12,759
29774,7,1345
29784,11,842
29788,7,108
29791,3,124
29794,11,188
