	Id	TotalCm	ViewCount
646	2776	5.0	103.0
647	2780	4.0	6294.0
648	2784	6.0	130.0
649	2787	9.0	474.0
650	2793	23.0	16814.0
651	2795	8.0	28356.0
652	2805	9.0	3304.0
653	2808	6.0	6237.0
654	2814	9.0	159.0
655	2819	6.0	928.0
656	2820	15.0	2710.0
657	2822	1.0	400.0
658	2824	6.0	206.0
659	2829	4.0	5950.0
660	2831	6.0	142.0
661	2834	1.0	1491.0
662	2846	11.0	1528.0
663	2847	13.0	378.0
664	2848	20.0	3796.0
665	2852	8.0	235.0
666	2866	12.0	3361.0
667	2884	15.0	1321.0
668	2895	15.0	7183.0
669	2900	4.0	2058.0
670	2911	4.0	5507.0
671	2913	22.0	5055.0
672	2914	11.0	17495.0
673	2918	7.0	1755.0
674	2919	3.0	309.0
675	2921	5.0	97785.0
676	2925	4.0	356.0
677	2926	4.0	686.0
678	2934	8.0	6318.0
679	2938	4.0	149.0
680	2940	5.0	4514.0
681	2942	17.0	3519.0
682	2947	11.0	1629.0
683	2954	13.0	606.0
684	2956	5.0	1279.0
685	2959	5.0	2005.0
686	2966	4.0	125.0
687	2972	2.0	984.0
688	2975	13.0	21230.0
689	2982	8.0	158.0
690	2983	9.0	12146.0
691	2986	6.0	15657.0
692	2987	9.0	4878.0
693	2995	6.0	472.0
694	2998	6.0	8877.0
695	2999	10.0	13490.0
696	3000	15.0	18718.0
697	3005	7.0	5876.0
698	3006	22.0	72217.0
699	3020	4.0	302.0
700	3025	14.0	29545.0
701	3027	5.0	2265.0
702	3033	5.0	37471.0
703	3035	8.0	2383.0
704	3038	4.0	290.0
705	3052	5.0	512.0
706	3057	5.0	1598.0
707	3062	10.0	7892.0
708	3066	16.0	957.0
709	3069	14.0	41308.0
710	3073	2.0	1252.0
711	3074	4.0	2764.0
712	3075	22.0	95233.0
713	3080	10.0	408.0
714	3082	13.0	1152.0
715	3088	7.0	1571.0
716	3095	8.0	20860.0
717	3096	6.0	9857.0
718	3097	7.0	2595.0
719	3099	5.0	968.0
720	3105	7.0	100967.0
721	3113	8.0	17689.0
722	3114	7.0	1480.0
723	3120	8.0	714.0
724	3123	3.0	3073.0
725	3124	4.0	3997.0
726	3132	9.0	18721.0
727	3134	2.0	666.0
728	3155	5.0	12215.0
729	3156	13.0	51369.0
730	3157	6.0	13293.0
731	3160	3.0	1396.0
732	3163	10.0	17501.0
733	3165	4.0	333.0
734	3167	20.0	6373.0
735	3168	28.0	1335.0
736	3169	10.0	499.0
737	3171	12.0	1547.0
738	3178	17.0	83489.0
739	3185	6.0	15849.0
740	3189	11.0	2232.0
741	3192	8.0	2402.0
742	3194	3.0	298.0
743	3198	7.0	2018.0
744	3201	8.0	1719.0
745	3210	10.0	1253.0
746	3222	2.0	1225.0
747	3224	8.0	253.0
748	3226	10.0	966.0
749	3228	5.0	4021.0
750	3231	9.0	5045.0
751	3236	5.0	577.0
752	3237	5.0	799.0
753	3238	24.0	2305.0
754	3252	9.0	81272.0
755	3262	9.0	35476.0
756	3267	6.0	1578.0
757	3268	21.0	3204.0
758	3273	13.0	461.0
759	3274	6.0	1314.0
760	3277	1.0	188.0
761	3285	5.0	7172.0
762	3286	7.0	2051.0
763	3289	3.0	322.0
764	3291	10.0	3483.0
765	3292	4.0	894.0
766	3294	5.0	6661.0
767	3296	3.0	242.0
768	3297	1.0	111.0
769	3299	6.0	1775.0
770	3300	12.0	10933.0
771	3305	4.0	1872.0
772	3311	9.0	2998.0
773	3320	14.0	52177.0
774	3331	4.0	16857.0
775	3337	7.0	1725.0
776	3338	3.0	1899.0
777	3342	5.0	29961.0
778	3351	23.0	3719.0
779	3352	1.0	422.0
780	3354	11.0	3092.0
781	3368	2.0	12691.0
782	3377	4.0	117.0
783	3378	27.0	56639.0
784	3386	4.0	171.0
785	3387	1.0	233.0
786	3388	2.0	48052.0
787	3399	7.0	354.0
788	3400	8.0	12399.0
789	3401	8.0	16799.0
790	3406	6.0	8858.0
791	3408	6.0	7090.0
792	3411	16.0	11653.0
793	3416	3.0	1456.0
794	3421	8.0	556.0
795	3433	2.0	690.0
796	3435	7.0	2362.0
797	3446	1.0	488.0
798	3447	11.0	17081.0
799	3448	14.0	5013.0
800	3451	9.0	1297.0
801	3461	10.0	1032.0
802	3463	12.0	1385.0
803	3465	6.0	2172.0
804	3472	2.0	214.0
805	3476	6.0	1158.0
806	3478	1.0	1841.0
807	3480	8.0	1252.0
808	3481	9.0	90.0
809	3483	1.0	687.0
810	3484	3.0	179.0
811	3485	6.0	249.0
812	3490	18.0	40105.0
813	3498	9.0	5970.0
814	3505	6.0	2196.0
815	3516	7.0	1676.0
816	3522	6.0	736.0
817	3533	4.0	350.0
818	3534	2.0	3575.0
819	3537	1.0	12173.0
820	3540	1.0	116.0
821	3541	12.0	812.0
822	3549	8.0	2434.0
823	3551	16.0	78146.0
824	3555	4.0	6456.0
825	3559	4.0	4747.0
826	3567	11.0	201.0
827	3570	1.0	1349.0
828	3573	5.0	1170.0
829	3613	23.0	6629.0
830	3618	15.0	78868.0
831	3621	3.0	6938.0
832	3623	4.0	635.0
833	3624	19.0	4230.0
834	3630	1.0	466.0
835	3631	10.0	2462.0
836	3632	5.0	289.0
837	3635	5.0	185.0
838	3637	7.0	18612.0
839	3641	9.0	328.0
840	3645	2.0	479.0
841	3646	2.0	259.0
842	3657	2.0	153.0
843	3660	21.0	136550.0
844	3666	2.0	217.0
845	3671	9.0	1406.0
846	3675	6.0	35671.0
847	3676	6.0	1933.0
848	3677	8.0	717.0
849	3686	1.0	9848.0
850	3688	2.0	856.0
851	3689	2.0	206.0
852	3693	4.0	1123.0
853	3698	12.0	16383.0
854	3703	6.0	2400.0
855	3714	17.0	3216.0
856	3716	7.0	5346.0
857	3717	11.0	36856.0
858	3718	5.0	1329.0
859	3721	8.0	284.0
860	3727	9.0	337.0
861	3733	3.0	3333.0
862	3738	10.0	55593.0
863	3741	2.0	9210.0
864	3750	7.0	8201.0
865	3753	14.0	893.0
866	3766	8.0	2554.0
867	3771	3.0	1983.0
868	3772	5.0	899.0
869	3775	3.0	4720.0
870	3777	5.0	4450.0
871	3781	6.0	445.0
872	3786	5.0	184.0
873	3787	3.0	714.0
874	3792	5.0	1557.0
875	3796	4.0	518.0
876	3797	5.0	1980.0
877	3800	5.0	6272.0
878	3807	21.0	1876.0
879	3808	4.0	4319.0
880	3823	8.0	3029.0
881	3824	1.0	425.0
882	3825	12.0	541.0
883	3826	8.0	307.0
884	3829	6.0	267.0
885	3835	7.0	228.0
886	3840	7.0	758.0
887	3844	6.0	801.0
888	3845	1.0	434.0
889	3847	8.0	1592.0
890	3849	7.0	306.0
891	3851	4.0	985.0
892	3862	4.0	1984.0
893	3863	8.0	1466.0
894	3865	6.0	1277.0
895	3866	7.0	38030.0
896	3870	3.0	128.0
897	3872	12.0	12886.0
898	3888	12.0	6904.0
899	3892	3.0	122.0
900	3900	13.0	53564.0
901	3904	6.0	1458.0
902	3906	10.0	25468.0
903	3920	8.0	33546.0
904	3925	1.0	230.0
905	3927	4.0	208.0
906	3928	9.0	10736.0
907	3938	9.0	1658.0
908	3941	1.0	14192.0
909	3949	5.0	264.0
910	3955	2.0	157.0
911	3962	14.0	1933.0
912	3964	3.0	226.0
913	3967	13.0	7401.0
914	3971	6.0	13051.0
915	3974	4.0	14646.0
916	3976	4.0	367.0
917	3986	9.0	65036.0
918	3988	2.0	1279.0
919	3991	11.0	5002.0
920	3992	5.0	145.0
921	3996	6.0	15650.0
922	4004	4.0	3355.0
923	4021	6.0	9049.0
924	4022	8.0	905.0
925	4031	4.0	8528.0
926	4032	7.0	927.0
927	4036	8.0	16368.0
928	4037	5.0	2221.0
929	4044	6.0	950.0
