	Id	TotalCm	ViewCount
1185	9361	4	1291.0
1186	9377	4	386.0
1187	9393	53	12867.0
1188	9398	9	1787.0
1189	9404	11	865.0
1190	9422	15	2196.0
1191	9426	26	5590.0
1192	9433	12	3822.0
1193	9446	9	769.0
1194	9450	20	14259.0
1195	9455	31	13450.0
1196	9461	18	7961.0
1197	9467	30	19963.0
1198	9473	22	1307.0
1199	9478	58	19496.0
1200	9506	5	855.0
1201	9513	54	21723.0
1202	9525	12	592.0
1203	9531	7	434.0
1204	9533	25	6764.0
1205	9540	16	6072.0
1206	9557	49	26544.0
1207	9581	74	13083.0
1208	9593	26	8830.0
1209	9595	38	9009.0
1210	9615	16	1323.0
1211	9632	17	500.0
1212	9640	10	1393.0
1213	9645	12	1498.0
1214	9660	13	459.0
1215	9673	5	1998.0
1216	9693	24	14822.0
1217	9696	8	1189.0
1218	9698	4	374.0
1219	9702	36	5893.0
1220	9705	33	9719.0
1221	9708	22	11915.0
1222	9727	15	655.0
1223	9739	36	20333.0
1224	9744	5	1700.0
1225	9750	15	1150.0
1226	9755	8	5873.0
1227	9765	59	7211.0
1228	9768	6	1621.0
1229	9773	6	744.0
1230	9778	12	1476.0
1231	9779	2	289.0
1232	9780	10	1083.0
1233	9782	28	16012.0
1234	9798	49	26422.0
1235	9830	14	1104.0
1236	9835	19	11822.0
1237	9841	9	828.0
1238	9847	18	603.0
1239	9852	88	19437.0
1240	9862	23	2042.0
1241	9886	27	833.0
1242	9887	28	5621.0
1243	9909	47	11525.0
1244	9915	44	8987.0
1245	9932	34	25049.0
1246	9933	40	5274.0
1247	9939	31	5935.0
1248	9953	34	25397.0
1249	9967	17	14201.0
1250	9985	11	2158.0
1251	10002	3	2075.0
1252	10016	8	285.0
1253	10023	13	4337.0
1254	10030	34	1348.0
1255	10039	20	3292.0
1256	10049	7	734.0
1257	10064	7	237.0
1258	10067	4	897.0
1259	10073	6	772.0
1260	10076	14	1141.0
1261	10083	2	494.0
1262	10085	5	670.0
1263	10089	7	850.0
1264	10092	5	1595.0
1265	10096	3	503.0
1266	10098	1	191.0
1267	10100	15	2357.0
1268	10102	12	11961.0
1269	10115	17	742.0
1270	10122	42	5272.0
1271	10130	7	520.0
1272	10138	9	320.0
1273	10139	9	698.0
1274	10140	9	2085.0
1275	10148	10	1089.0
1276	10149	23	11033.0
1277	10151	11	2212.0
1278	10153	24	17716.0
1279	10157	9	1032.0
1280	10168	28	21182.0
1281	10176	46	22367.0
1282	10182	35	18196.0
1283	10190	60	16810.0
1284	10206	39	30798.0
1285	10228	14	672.0
1286	10234	7	321.0
1287	10239	72	24498.0
1288	10248	14	676.0
1289	10263	4	413.0
1290	10264	20	858.0
1291	10271	11	1892.0
1292	10276	11	676.0
1293	10277	7	1677.0
1294	10295	12	8599.0
1295	10300	4	306.0
1296	10327	4	1081.0
1297	10332	4	567.0
1298	10333	10	1375.0
1299	10339	19	1476.0
1300	10342	12	2692.0
1301	10345	3	404.0
1302	10349	12	1322.0
1303	10352	9	921.0
1304	10362	4	6551.0
1305	10377	16	1525.0
1306	10385	30	704.0
1307	10389	10	1170.0
1308	10394	36	2031.0
1309	10399	19	1005.0
1310	10402	12	823.0
1311	10411	13	771.0
1312	10420	13	7099.0
1313	10428	31	22482.0
1314	10435	18	2255.0
1315	10440	22	10045.0
1316	10454	6	1086.0
1317	10471	9	483.0
1318	10479	19	1589.0
1319	10486	17	11496.0
1320	10491	6	426.0
1321	10493	13	351.0
1322	10500	38	25508.0
1323	10506	22	824.0
1324	10516	25	9512.0
1325	10534	10	1532.0
1326	10537	17	1349.0
1327	10545	13	7404.0
1328	10551	48	20211.0
1329	10561	5	289.0
1330	10563	21	3950.0
1331	10569	9	2645.0
1332	10570	12	2886.0
1333	10584	12	376.0
1334	10585	12	1750.0
1335	10589	12	814.0
1336	10619	21	1123.0
1337	10621	21	9942.0
1338	10641	40	18193.0
1339	10654	42	35289.0
1340	10669	7	927.0
1341	10676	19	795.0
1342	10683	6	3684.0
1343	10689	40	9194.0
1344	10700	8	503.0
1345	10711	3	378.0
1346	10712	35	5563.0
1347	10718	23	8573.0
1348	10722	28	2581.0
1349	10724	43	10939.0
1350	10729	48	15886.0
1351	10737	5	345.0
1352	10750	8	764.0
1353	10756	67	24887.0
1354	10776	23	824.0
1355	10782	14	5042.0
1356	10783	4	1989.0
1357	10787	5	346.0
1358	10799	36	15649.0
1359	10807	18	1352.0
1360	10808	21	2377.0
1361	10831	25	4826.0
1362	10836	6	727.0
1363	10842	35	8936.0
1364	10846	17	5183.0
1365	10875	28	1941.0
1366	10884	11	755.0
1367	10886	28	11890.0
1368	10889	5	449.0
1369	10894	9	20346.0
1370	10906	16	2955.0
1371	10914	18	3603.0
1372	10930	5	723.0
1373	10933	5	267.0
1374	10942	2	528.0
1375	10951	10	838.0
1376	10955	38	920.0
1377	10961	5	771.0
1378	10969	39	10663.0
1379	10979	17	14962.0
1380	10980	14	987.0
1381	10984	6	1142.0
1382	10986	16	10132.0
1383	10989	6	616.0
1384	11003	4	330.0
1385	11005	10	1055.0
1386	11008	47	49248.0
1387	11027	3	6965.0
1388	11031	12	706.0
1389	11033	41	14844.0
1390	11041	19	670.0
1391	11042	7	716.0
1392	11069	89	47612.0
1393	11076	29	18789.0
1394	11088	23	20400.0
1395	11093	8	624.0
1396	11095	8	1414.0
1397	11107	21	7394.0
1398	11113	14	906.0
1399	11122	13	6505.0
1400	11138	46	8403.0
1401	11154	31	11418.0
1402	11157	13	615.0
1403	11165	12	5160.0
1404	11186	11	508.0
1405	11191	1	237.0
1406	11196	6	707.0
1407	11197	36	8492.0
1408	11202	18	880.0
1409	11203	8	1193.0
1410	11213	5	371.0
1411	11215	10	595.0
1412	11218	35	13386.0
1413	11226	14	4683.0
1414	11231	7	1511.0
1415	11238	4	1328.0
1416	11241	5	743.0
1417	11243	29	2142.0
1418	11255	7	896.0
1419	11267	16	4193.0
1420	11268	12	934.0
1421	11283	36	15019.0
1422	11300	41	14410.0
1423	11318	9	251.0
1424	11322	4	1158.0
1425	11339	23	5909.0
1426	11347	2	146.0
1427	11350	12	541.0
1428	11352	15	3272.0
1429	11373	4	597.0
1430	11374	8	1271.0
1431	11401	12	1035.0
1432	11411	32	2927.0
1433	11415	72	20255.0
1434	11424	10	373.0
1435	11431	20	9328.0
1436	11437	2	340.0
1437	11438	9	647.0
1438	11454	4	498.0
1439	11460	20	900.0
1440	11467	49	44123.0
1441	11490	28	3251.0
1442	11500	23	5204.0
1443	11506	9	775.0
1444	11525	42	17484.0
1445	11553	16	5872.0
1446	11557	4	797.0
1447	11564	13	758.0
1448	11570	22	13481.0
1449	11578	12	585.0
1450	11585	4	1716.0
1451	11594	5	274.0
1452	11597	7	11667.0
1453	11606	6	159.0
1454	11611	9	1078.0
1455	11613	38	8482.0
1456	11627	29	4442.0
1457	11630	20	712.0
1458	11631	6	3484.0
1459	11640	7	2626.0
1460	11643	16	3581.0
1461	11656	11	1326.0
1462	11665	7	1131.0
1463	11682	24	17280.0
1464	11685	22	1053.0
1465	11690	9	13156.0
1466	11700	16	1259.0
1467	11704	3	758.0
1468	11714	5	827.0
1469	11726	9	1221.0
1470	11727	50	14096.0
1471	11730	28	7342.0
1472	11739	38	31445.0
1473	11766	3	796.0
1474	11785	30	29887.0
1475	11787	11	1592.0
1476	11790	13	21139.0
1477	11813	20	844.0
1478	11833	5	639.0
1479	11839	19	7771.0
1480	11843	10	5605.0
1481	11850	6	7008.0
1482	11853	45	42556.0
1483	11861	17	2444.0
1484	11869	40	2239.0
1485	11871	34	30925.0
1486	11875	3	589.0
1487	11880	12	2478.0
1488	11899	4	274.0
1489	11910	10	379.0
1490	11916	15	976.0
1491	11936	30	9166.0
1492	11946	37	1608.0
1493	11962	17	1744.0
1494	11968	14	680.0
1495	11973	9	652.0
1496	11981	4	1598.0
1497	11982	19	16097.0
1498	11987	2	1005.0
1499	11993	3	2220.0
1500	11994	17	2161.0
1501	12002	9	1689.0
1502	12006	15	2210.0
1503	12021	7	1130.0
1504	12025	11	1720.0
1505	12026	4	655.0
1506	12031	5	640.0
1507	12034	18	866.0
1508	12038	11	2612.0
1509	12043	42	16706.0
1510	12066	6	782.0
1511	12072	20	463.0
1512	12079	22	6599.0
1513	12090	4	303.0
1514	12115	28	14181.0
1515	12122	22	5588.0
1516	12130	11	802.0
1517	12140	13	886.0
1518	12141	62	30801.0
1519	12149	38	13663.0
1520	12182	21	1944.0
1521	12183	38	3428.0
1522	12189	7	546.0
1523	12190	3	438.0
1524	12195	7	438.0
1525	12200	7	921.0
1526	12211	14	1128.0
1527	12215	2	193.0
1528	12226	10	686.0
1529	12227	6	785.0
1530	12233	9	569.0
1531	12242	15	1050.0
1532	12243	9	1236.0
1533	12255	12	824.0
1534	12263	8	353.0
1535	12264	45	12013.0
1536	12276	21	524.0
1537	12277	39	6748.0
1538	12280	8	1398.0
1539	12296	21	15291.0
1540	12310	10	820.0
1541	12312	10	357.0
1542	12320	59	23801.0
1543	12325	16	1371.0
1544	12341	2	548.0
1545	12374	3	524.0
1546	12381	46	25159.0
1547	12382	26	2858.0
1548	12388	8	486.0
1549	12395	11	3529.0
1550	12406	12	421.0
1551	12415	15	9225.0
1552	12420	35	21533.0
1553	12435	55	13379.0
1554	12438	9	571.0
1555	12455	18	2854.0
1556	12464	7	1311.0
1557	12466	6	930.0
1558	12477	5	149.0
1559	12480	11	668.0
1560	12485	3	351.0
1561	12491	34	19798.0
1562	12496	11	635.0
1563	12497	13	1330.0
1564	12505	32	8630.0
1565	12525	3	671.0
1566	12528	49	12863.0
1567	12554	1	235.0
1568	12556	4	760.0
1569	12560	7	472.0
1570	12566	17	1645.0
1571	12569	3	105.0
1572	12571	18	6428.0
1573	12572	11	1099.0
1574	12591	9	572.0
1575	12592	8	1179.0
1576	12597	8	638.0
1577	12604	17	2475.0
1578	12606	13	518.0
1579	12614	9	606.0
1580	12627	13	979.0
1581	12628	8	2595.0
1582	12631	3	388.0
1583	12635	9	612.0
1584	12645	11	434.0
1585	12646	9	909.0
1586	12652	17	17470.0
1587	12655	38	15308.0
1588	12663	35	27938.0
1589	12670	10	690.0
1590	12688	22	9020.0
1591	12695	40	13533.0
1592	12702	8	1171.0
1593	12705	7	598.0
1594	12706	22	18758.0
1595	12727	12	1379.0
1596	12730	25	2325.0
1597	12744	5	342.0
1598	12760	49	43611.0
1599	12764	2	280.0
1600	12767	2	276.0
1601	12783	7	8988.0
1602	12796	13	2608.0
1603	12802	13	1277.0
1604	12808	28	17961.0
1605	12816	17	6210.0
1606	12822	5	517.0
1607	12827	59	36360.0
1608	12831	22	1230.0
1609	12841	66	9025.0
1610	12902	8	527.0
1611	12906	22	2937.0
1612	12920	4	2282.0
1613	12927	32	10205.0
1614	12940	6	653.0
1615	12948	3	275.0
1616	12960	11	560.0
1617	12963	10	880.0
1618	12964	7	454.0
1619	12965	25	1145.0
1620	12983	12	1029.0
1621	12993	18	7240.0
1622	12999	19	3275.0
1623	13012	19	909.0
1624	13017	7	1615.0
1625	13026	3	1221.0
1626	13041	17	21758.0
1627	13064	9	9041.0
1628	13066	9	476.0
1629	13070	5	404.0
1630	13071	45	20154.0
1631	13090	23	616.0
1632	13095	31	20894.0
1633	13116	7	314.0
1634	13119	8	1079.0
1635	13120	7	940.0
1636	13133	30	8882.0
1637	13139	8	1116.0
1638	13155	8	378.0
1639	13163	9	940.0
1640	13166	6	1884.0
1641	13169	15	1525.0
1642	13172	13	1235.0
1643	13176	7	863.0
1644	13177	7	909.0
1645	13210	14	19294.0
1646	13216	12	1230.0
1647	13221	32	36218.0
1648	13230	3	399.0
1649	13236	11	1435.0
1650	13242	24	2193.0
1651	13268	11	1509.0
1652	13282	54	25654.0
1653	13303	4	674.0
1654	13311	20	3566.0
1655	13315	7	1354.0
1656	13317	9	6012.0
1657	13319	3	538.0
1658	13327	28	2477.0
1659	13330	5	366.0
1660	13348	11	577.0
1661	13356	3	1627.0
1662	13363	8	8977.0
1663	13368	24	5267.0
1664	13371	22	11800.0
1665	13379	14	25904.0
1666	13384	13	4851.0
1667	13393	11	902.0
1668	13402	5	12761.0
1669	13435	17	3039.0
1670	13441	19	14009.0
1671	13452	3	301.0
1672	13457	12	719.0
1673	13464	36	3480.0
1674	13468	8	1196.0
1675	13494	6	767.0
1676	13495	13	1290.0
1677	13513	12	1266.0
1678	13514	10	1265.0
1679	13517	13	3746.0
1680	13523	7	399.0
1681	13547	17	9558.0
1682	13548	6	1032.0
1683	13553	7	5478.0
1684	13562	28	19315.0
1685	13580	15	12474.0
1686	13582	28	16185.0
1687	13600	9	3262.0
1688	13604	20	5171.0
1689	13617	4	2588.0
1690	13628	27	18039.0
1691	13630	6	1048.0
1692	13639	2	181.0
1693	13643	7	1058.0
1694	13644	25	7775.0
1695	13653	29	14376.0
1696	13662	4	753.0
1697	13679	7	1111.0
1698	13688	6	428.0
1699	13691	5	1519.0
1700	13698	14	3218.0
1701	13708	13	11686.0
1702	13712	6	649.0
1703	13718	28	8533.0
1704	13721	7	1654.0
1705	13726	13	331.0
1706	13743	14	15335.0
1707	13745	8	657.0
1708	13761	9	802.0
1709	13773	16	11610.0
1710	13777	3	272.0
1711	13779	5	191.0
1712	13784	4	566.0
1713	13795	10	438.0
1714	13802	8	8002.0
1715	13812	4	325.0
1716	13820	11	778.0
1717	13822	13	14006.0
1718	13834	9	610.0
1719	13836	10	588.0
1720	13847	6	552.0
1721	13854	11	1742.0
1722	13855	2	393.0
1723	13869	10	625.0
1724	13870	8	668.0
1725	13874	10	1039.0
1726	13881	7	1859.0
1727	13887	1	348.0
1728	13889	33	18645.0
1729	13892	6	8312.0
1730	13899	36	6988.0
1731	13928	20	859.0
1732	13932	8	372.0
1733	13949	13	1214.0
1734	13954	17	10679.0
1735	13963	28	16122.0
1736	13971	36	16158.0
1737	13989	11	10074.0
1738	13995	3	210.0
1739	13999	4	614.0
1740	14012	6	357.0
1741	14017	1	521.0
1742	14018	10	589.0
1743	14024	6	924.0
1744	14027	19	11531.0
1745	14037	9	662.0
1746	14038	7	432.0
1747	14042	18	14077.0
1748	14053	10	1477.0
1749	14065	2	341.0
1750	14072	4	677.0
1751	14074	11	1200.0
1752	14078	24	2991.0
1753	14084	7	592.0
1754	14091	5	524.0
1755	14092	28	2503.0
1756	14096	5	710.0
1757	14097	6	1173.0
1758	14104	8	554.0
1759	14105	27	1343.0
1760	14108	3	979.0
1761	14109	10	1971.0
1762	14110	18	458.0
1763	14114	4	201.0
1764	14118	1	455.0
1765	14129	11	578.0
1766	14139	17	1372.0
1767	14145	34	12486.0
1768	14156	4	668.0
1769	14163	39	18449.0
1770	14169	2	324.0
1771	14170	6	290.0
1772	14180	4	317.0
1773	14191	9	855.0
1774	14196	49	27491.0
1775	14200	4	2679.0
1776	14207	1	382.0
1777	14211	6	690.0
1778	14217	7	1015.0
1779	14219	49	16326.0
1780	14228	13	1015.0
1781	14231	5	1111.0
1782	14272	38	12931.0
1783	14277	68	21110.0
1784	14282	6	1594.0
1785	14289	6	284.0
1786	14295	5	5610.0
1787	14308	9	480.0
1788	14315	7	1064.0
1789	14322	12	976.0
1790	14324	15	4440.0
1791	14328	6	226.0
1792	14336	3	883.0
1793	14337	24	14278.0
1794	14339	43	9499.0
1795	14342	4	138.0
1796	14377	15	4672.0
1797	14378	4	605.0
1798	14391	4	276.0
1799	14408	7	456.0
1800	14413	7	654.0
1801	14421	1	123.0
1802	14424	12	779.0
1803	14430	4	1594.0
1804	14432	9	684.0
1805	14445	40	21921.0
1806	14451	5	554.0
1807	14452	26	19899.0
1808	14459	39	28114.0
1809	14463	16	1630.0
1810	14466	3	445.0
1811	14496	9	1528.0
1812	14502	23	19675.0
1813	14507	9	911.0
1814	14508	6	534.0
1815	14515	16	16702.0
1816	14518	19	369.0
1817	14526	4	264.0
1818	14535	46	18151.0
1819	14546	6	401.0
1820	14555	16	708.0
1821	14566	9	286.0
1822	14574	11	1132.0
1823	14588	1	243.0
1824	14593	14	2003.0
1825	14598	17	485.0
1826	14599	2	153.0
1827	14601	5	3831.0
1828	14607	11	1091.0
1829	14615	21	9424.0
1830	14619	6	589.0
1831	14624	59	16009.0
1832	14650	5	973.0
1833	14655	7	322.0
1834	14657	7	738.0
1835	14664	23	9673.0
1836	14666	20	10831.0
1837	14685	8	322.0
1838	14696	1	582.0
1839	14700	3	285.0
1840	14706	6	506.0
1841	14709	10	946.0
1842	14728	4	329.0
1843	14730	3	278.0
1844	14742	4	1195.0
1845	14744	3	1049.0
1846	14748	6	691.0
1847	14749	7	223.0
1848	14755	8	2026.0
1849	14758	14	18457.0
1850	14764	8	923.0
1851	14776	14	5849.0
1852	14780	6	613.0
1853	14782	11	652.0
1854	14784	8	870.0
1855	14787	6	747.0
1856	14789	11	2120.0
1857	14797	21	8617.0
1858	14813	17	449.0
1859	14821	31	22412.0
1860	14824	43	25688.0
1861	14842	2	1778.0
1862	14854	13	1121.0
1863	14856	8	251.0
1864	14863	5	699.0
1865	14872	9	1449.0
1866	14877	14	7734.0
1867	14885	9	2287.0
1868	14886	8	3537.0
1869	14893	10	5500.0
1870	14899	4	1830.0
1871	14909	8	816.0
1872	14916	19	793.0
1873	14926	3	290.0
1874	14929	12	2665.0
1875	14942	4	283.0
1876	14943	10	3116.0
1877	14949	2	1903.0
1878	14958	1	366.0
1879	14972	17	1063.0
1880	14981	11	767.0
1881	14982	3	769.0
1882	14998	4	1248.0
1883	15006	13	2295.0
1884	15016	26	13616.0
1885	15021	5	1356.0
1886	15024	6	1649.0
1887	15032	20	1656.0
1888	15043	3	461.0
1889	15046	32	26640.0
1890	15052	9	10316.0
1891	15070	9	1305.0
1892	15076	23	20331.0
1893	15079	9	1599.0
1894	15087	10	1473.0
1895	15103	26	5421.0
1896	15109	53	16392.0
1897	15111	18	1031.0
1898	15128	6	1206.0
1899	15129	2	320.0
1900	15131	2	358.0
1901	15132	5	582.0
1902	15157	9	1244.0
1903	15159	9	7901.0
1904	15162	3	576.0
1905	15168	6	559.0
1906	15176	15	12286.0
1907	15186	4	368.0
1908	15188	6	679.0
1909	15200	31	16122.0
1910	15201	9	2019.0
1911	15202	14	913.0
1912	15206	1	2573.0
1913	15221	15	13865.0
1914	15241	15	1894.0
1915	15242	43	40586.0
1916	15267	20	4195.0
1917	15279	3	218.0
1918	15280	15	1278.0
1919	15289	6	545.0
1920	15290	11	2077.0
1921	15293	7	2265.0
1922	15298	15	5902.0
1923	15308	25	17465.0
1924	15333	10	719.0
1925	15348	22	12290.0
1926	15349	5	685.0
1927	15352	2	813.0
1928	15353	9	796.0
1929	15358	17	1171.0
1930	15367	12	397.0
1931	15374	17	1392.0
1932	15381	18	439.0
1933	15388	4	328.0
1934	15401	8	9241.0
1935	15406	4	817.0
1936	15407	34	12424.0
1937	15411	4	2988.0
1938	15422	15	1490.0
1939	15431	7	260.0
1940	15439	10	12500.0
1941	15444	3	529.0
1942	15448	21	17688.0
1943	15454	4	884.0
1944	15462	16	12320.0
1945	15465	12	719.0
1946	15469	24	21232.0
1947	15472	8	637.0
1948	15492	4	450.0
1949	15507	1	354.0
1950	15510	7	310.0
1951	15512	9	797.0
1952	15522	6	10624.0
1953	15541	20	22362.0
1954	15547	18	474.0
1955	15565	1	452.0
1956	15570	23	28482.0
1957	15573	12	628.0
1958	15586	18	13301.0
1959	15587	12	1485.0
1960	15596	5	779.0
1961	15605	14	670.0
1962	15609	7	386.0
1963	15622	6	911.0
1964	15627	7	228.0
1965	15637	6	900.0
1966	15638	12	1201.0
1967	15648	9	1237.0
1968	15653	16	1836.0
1969	15657	43	9795.0
1970	15658	22	17039.0
1971	15672	4	412.0
1972	15683	20	1417.0
1973	15695	12	1189.0
1974	15705	14	17320.0
1975	15709	8	644.0
1976	15710	10	5842.0
1977	15724	34	31274.0
1978	15730	10	1317.0
1979	15744	22	345.0
1980	15746	4	1718.0
1981	15760	10	394.0
1982	15766	3	330.0
1983	15773	8	224.0
1984	15784	4	708.0
1985	15792	5	8211.0
1986	15799	3	225.0
1987	15801	17	562.0
1988	15810	18	855.0
1989	15812	12	1413.0
1990	15813	18	1539.0
1991	15822	50	35473.0
1992	15850	10	789.0
1993	15852	4	320.0
1994	15854	14	593.0
1995	15856	3	556.0
1996	15868	2	1349.0
1997	15886	27	20694.0
1998	15894	5	2546.0
1999	15899	10	699.0
2000	15904	5	859.0
2001	15912	5	14154.0
2002	15920	10	924.0
2003	15925	5	896.0
2004	15927	4	434.0
2005	15930	20	1929.0
2006	15934	11	2833.0
2007	15938	8	371.0
2008	15940	7	638.0
2009	15943	10	14996.0
2010	15948	13	2032.0
2011	15950	4	560.0
2012	15953	4	423.0
2013	15962	2	793.0
2014	15969	7	2360.0
2015	15971	29	9633.0
2016	15975	14	16148.0
2017	15977	7	905.0
2018	15986	14	419.0
2019	15987	6	1631.0
2020	16008	5	752.0
2021	16018	21	2498.0
2022	16026	4	2331.0
2023	16038	5	622.0
2024	16040	9	3730.0
2025	16044	6	938.0
2026	16048	11	1948.0
2027	16061	13	814.0
2028	16076	15	15720.0
2029	16080	10	10289.0
2030	16091	24	22124.0
2031	16094	7	1333.0
2032	16100	7	332.0
2033	16105	4	358.0
2034	16106	15	344.0
2035	16124	4	805.0
2036	16139	15	22864.0
2037	16150	5	515.0
2038	16151	19	8114.0
2039	16156	6	465.0
2040	16157	12	484.0
2041	16172	7	695.0
2042	16173	5	580.0
2043	16179	6	1869.0
2044	16180	3	671.0
2045	16182	7	9840.0
2046	16188	5	448.0
2047	16194	8	1658.0
2048	16196	7	344.0
2049	16207	4	506.0
2050	16209	16	815.0
2051	16213	5	321.0
2052	16218	5	219.0
2053	16226	22	10906.0
2054	16242	4	496.0
2055	16245	5	342.0
2056	16253	1	441.0
2057	16259	7	862.0
2058	16260	1	384.0
2059	16264	7	545.0
2060	16265	14	16737.0
2061	16276	14	15131.0
2062	16287	2	597.0
2063	16289	15	439.0
2064	16292	22	16030.0
2065	16302	6	681.0
2066	16310	13	619.0
2067	16314	10	8798.0
2068	16319	14	17588.0
2069	16323	11	436.0
2070	16326	17	5420.0
2071	16327	12	563.0
2072	16334	15	19329.0
2073	16340	25	4601.0
2074	16345	20	29746.0
2075	16355	6	1736.0
2076	16358	14	1402.0
2077	16378	21	1502.0
2078	16391	7	337.0
2079	16392	4	13639.0
2080	16407	4	282.0
2081	16424	8	1017.0
2082	16432	9	926.0
2083	16435	16	3227.0
2084	16441	27	57326.0
2085	16447	6	456.0
2086	16449	5	312.0
2087	16454	3	343.0
2088	16465	6	1539.0
2089	16484	4	352.0
2090	16487	16	12773.0
2091	16489	10	10203.0
2092	16493	3	80.0
2093	16494	2	1391.0
2094	16503	34	14221.0
2095	16510	6	1369.0
2096	16523	6	332.0
2097	16532	7	227.0
2098	16538	2	527.0
2099	16545	10	1007.0
2100	16547	3	454.0
2101	16556	6	370.0
2102	16560	3	358.0
2103	16562	7	562.0
2104	16574	21	2372.0
2105	16576	25	21874.0
2106	16586	17	8538.0
2107	16597	4	295.0
2108	16600	7	532.0
2109	16605	13	1294.0
2110	16607	31	14275.0
2111	16615	38	18710.0
2112	16617	18	8770.0
2113	16620	14	27556.0
2114	16622	10	10775.0
2115	16626	10	1017.0
2116	16636	11	1958.0
2117	16641	9	313.0
2118	16657	2	722.0
2119	16664	4	637.0
2120	16673	6	404.0
2121	16679	5	770.0
2122	16684	5	1000.0
2123	16690	13	656.0
2124	16700	1	234.0
2125	16705	5	1556.0
2126	16709	2	1054.0
2127	16716	7	1589.0
2128	16717	8	648.0
2129	16731	48	18304.0
2130	16733	9	1240.0
2131	16740	17	6766.0
2132	16749	3	573.0
2133	16761	18	1205.0
2134	16775	15	25113.0
2135	16776	7	213.0
2136	16784	2	850.0
2137	16787	7	1077.0
2138	16799	9	374.0
2139	16813	9	509.0
2140	16826	3	345.0
2141	16829	3	622.0
2142	16832	6	300.0
2143	16842	4	288.0
2144	16846	9	787.0
2145	16852	1	627.0
2146	16853	1	718.0
2147	16857	9	1052.0
2148	16861	15	6649.0
2149	16869	12	7204.0
2150	16875	9	11009.0
2151	16878	7	226.0
2152	16880	2	585.0
2153	16883	4	915.0
2154	16884	21	25467.0
2155	16906	13	384.0
2156	16922	12	828.0
2157	16923	21	9785.0
2158	16926	6	581.0
2159	16938	12	10756.0
2160	16942	8	362.0
2161	16947	2	1059.0
2162	16953	31	13883.0
2163	16968	13	558.0
2164	16971	8	1332.0
2165	16991	3	455.0
2166	16995	3	1007.0
2167	17001	11	492.0
2168	17006	7	1401.0
2169	17009	6	5789.0
2170	17014	5	6792.0
2171	17022	10	613.0
2172	17034	8	617.0
2173	17040	4	564.0
2174	17042	7	513.0
2175	17048	12	724.0
2176	17061	3	285.0
2177	17069	6	442.0
2178	17072	3	411.0
2179	17073	17	1039.0
2180	17075	22	27069.0
2181	17082	6	4927.0
2182	17089	16	6509.0
2183	17095	16	8756.0
2184	17101	32	12185.0
2185	17124	6	337.0
2186	17130	35	12800.0
2187	17132	5	203.0
2188	17140	14	675.0
2189	17145	3	85.0
2190	17147	23	28403.0
2191	17169	15	1487.0
2192	17170	7	371.0
2193	17172	10	392.0
2194	17180	14	14818.0
2195	17187	11	7430.0
2196	17193	14	2822.0
2197	17201	2	517.0
2198	17218	17	1592.0
2199	17222	7	2710.0
2200	17227	6	1217.0
2201	17229	15	1283.0
2202	17235	5	1119.0
2203	17237	26	21128.0
2204	17253	33	23027.0
2205	17270	3	698.0
2206	17279	14	1915.0
2207	17283	31	14062.0
2208	17285	9	4496.0
2209	17289	9	4127.0
2210	17308	21	3187.0
2211	17317	5	174.0
2212	17318	5	245.0
2213	17332	12	1434.0
2214	17343	7	1198.0
2215	17348	6	606.0
2216	17354	8	718.0
2217	17359	29	24254.0
2218	17363	3	456.0
2219	17366	16	1059.0
2220	17369	12	1014.0
2221	17372	3	420.0
2222	17373	7	283.0
2223	17389	17	1194.0
2224	17393	40	13583.0
2225	17398	8	398.0
2226	17400	15	1011.0
2227	17411	9	766.0
2228	17417	12	7273.0
2229	17421	8	959.0
2230	17423	8	514.0
2231	17426	4	417.0
2232	17428	2	197.0
2233	17448	16	2630.0
2234	17463	22	9036.0
2235	17471	23	645.0
2236	17473	6	409.0
2237	17478	11	1311.0
2238	17484	7	1360.0
2239	17489	4	876.0
2240	17492	3	467.0
2241	17495	5	1345.0
2242	17505	20	30350.0
2243	17510	5	482.0
2244	17514	7	2172.0
2245	17519	7	548.0
2246	17525	5	1547.0
2247	17526	10	341.0
2248	17543	3	288.0
2249	17558	7	708.0
2250	17562	16	7797.0
2251	17566	8	594.0
2252	17568	5	1874.0
2253	17570	5	216.0
2254	17573	5	1119.0
2255	17574	19	2608.0
2256	17577	9	472.0
2257	17584	3	343.0
2258	17586	1	649.0
2259	17590	2	269.0
2260	17593	8	13082.0
2261	17596	12	4063.0
2262	17604	8	1368.0
2263	17621	9	457.0
2264	17623	6	443.0
2265	17628	13	1862.0
2266	17629	5	679.0
2267	17634	10	1201.0
2268	17635	6	1014.0
2269	17641	32	20577.0
2270	17642	22	3352.0
2271	17651	13	7342.0
2272	17654	5	582.0
2273	17670	9	10657.0
2274	17681	6	4778.0
2275	17685	6	2117.0
2276	17691	12	1109.0
2277	17697	4	680.0
2278	17699	2	639.0
2279	17714	19	1570.0
2280	17726	4	998.0
2281	17727	5	720.0
2282	17734	6	998.0
2283	17740	18	20974.0
2284	17748	3	4460.0
2285	17752	2	358.0
2286	17756	6	316.0
2287	17758	5	530.0
2288	17761	28	8654.0
2289	17766	8	4529.0
2290	17768	15	6766.0
2291	17780	11	1271.0
2292	17786	11	1680.0
2293	17789	30	22644.0
2294	17794	6	494.0
2295	17802	5	589.0
2296	17812	7	8218.0
2297	17828	27	24401.0
